id,rating,text,date,version,platform
cebbbdac-073c-42fb-b13e-75de3fd44497,5,very nice app,2025-07-10,1.3.5,Android
85918d48-5cb4-4407-8264-6b2448960a74,1,I saw u tried to reach me but what your accuracy rate is that the accuracy rate can be managed by anyone. Latest update 4 K price and 8 k loss from your trade and I exited the group. I learnt my lesson,2025-07-10,1.3.5,Android
97411d19-4fc7-4180-8764-8f2e279df553,1,"Bakwas app, always ask for money to see the details... plan is also very expansive and worthless.... don't install",2025-07-10,1.3.5,Android
21895c36-92e6-4870-be70-4aeb497ac41a,1,"Technical issues, orders failed, money lost. Support email is waste of time and no escalation path. Fake compliance email id given in their web portal. I wonder how SEBI gave them approval for running the show.",2025-07-10,1.3.5,Android
250a9a3d-547e-4b80-842c-03f9f179ae57,5,nice platform,2025-07-09,1.3.5,Android
15979e55-d114-4db2-9fb4-b330cd805eee,1,they just stopped notification on whatsapp and no alternate channel as they advertise that they shifted to telegram but after sending so many links it won't work and from this morning there app is also not working....stucked after getting membership and no alternate channel to contact these people,2025-07-09,1.3.5,Android
38451225-00c0-4b02-95dc-a06e286b0a42,5,waaa jordar,2025-07-09,1.3.5,Android
f68e0c3a-e455-476a-90c3-0ae30a34fe3d,5,nice,2025-07-08,1.3.5,Android
0b5dc06d-0872-499d-b626-e02a1e93d6d2,5,"The trade recommendations here are thoughtful and usually align with what I’m looking for, helping me make better decisions without too much stress.",2025-07-08,1.3.5,Android
05ac7724-4c24-4d92-97d9-308e51ccabc4,1,lot's of ads,2025-07-08,1.3.5,Android
1639e4ff-5569-4416-9918-1a464c84a2a9,4,ok,2025-07-08,1.3.5,Android
d659ea0d-5be4-49f9-9e1e-4475bb59776d,5,good,2025-07-08,1.3.5,Android
a7bf293e-24f7-418f-8e2c-08dda635fee2,1,limo is not working,2025-07-08,1.3.5,Android
e22f8a8e-4f7b-4854-9c29-32e6bb39e5f8,5,all ok,2025-07-08,1.3.5,Android
8ac449e2-3c54-4035-9967-7e60f7dcbf4f,5,Has been serving me well. While couple of their recommendation didnt work but lot more worked. The important part is the rationale they give for any recommendation.,2025-07-08,1.3.5,Android
01832492-45b5-4dc7-b7ec-599ac358363b,1,very bad App. I paid for plan but still asking for money.,2025-07-08,1.3.5,Android
5e4daa42-8fde-4e26-bcc4-8c739269aed7,1,too bad.. Unable to link with broker account,2025-07-07,1.3.5,Android
b85ba646-f32d-49d5-a2c3-f674daeda807,5,Good,2025-07-07,unknown,Android
c0e29333-2015-41f9-a4a6-a3c0b2034683,5,"I found this app really helpful for Swing and Long Term Investments. Once I receive the alert, I check the risk and reward with my personal tool. The hevy lifting of stock selection is being done by ""Liquide,"" and touch-up is my personal tool. Thus I'm managing nearly an 85% success rate from the alerts. One should remember that no analysis can give you 100% and there is nothing like spoon feeding in Stock market. You must follow only one successful strategy (or strategist, like Liquide).",2025-07-07,1.3.5,Android
783efbe7-9976-4616-9e02-5413a173f3ea,5,ok,2025-07-06,1.3.5,Android
081a3afb-fa1e-44e9-8ac3-bb9a7e9ca423,4,"Great app for investors. It offers smart stick tips, mutual fund insights and easy portfolio tracking. The AI assistant (LiMo) gives real-time signals, and the interface is clean and user friendly.",2025-07-05,unknown,Android
4a0b4f95-9e4a-4bac-863e-aa909c94df7b,5,really helpful,2025-07-05,1.3.5,Android
a0e35a0a-201f-4736-9e5a-9043f06d1748,1,"fraud and cheater, before payment they will send you customer oriented messages but after payment then again another trap.waste of money and time",2025-07-04,unknown,Android
2465d72b-eb19-4b50-97c5-3b9b455c5ecf,5,best application,2025-07-04,1.3.5,Android
e60c4823-73b0-4105-ad1e-2900f1561cae,5,this app has helped me to choose stocks more confidently with clear and instant research support,2025-07-03,1.3.5,Android
d4d96634-b447-4041-824c-e29141371d67,5,Really like the simple layout and direct stock card insights.,2025-07-03,1.3.5,Android
c8ab9896-b168-48d2-8c58-b90150bfe7de,5,One of the best trading apps out there. It has a wide range of features that makes trading and investing efficient.,2025-07-03,unknown,Android
bd95bbd5-919e-4fc5-a148-458884748a4f,1,it's not worth the money you pay for the subscription. they just give random trades which usually hits the stop loss rather than giving profit.,2025-07-03,unknown,Android
b9978367-3ba0-4eea-ad6d-e887b97b92e8,5,good,2025-07-02,1.3.5,Android
d85ee77b-a9ba-4a8f-ac46-da3f1763ae77,5,exlent,2025-07-02,1.3.5,Android
f2707404-6326-4837-a846-d72e9835ce74,5,good,2025-07-01,1.3.5,Android
64a51c22-bb3d-47f6-8ce9-165aa04dd9de,5,nice,2025-07-01,1.3.5,Android
b86135a7-ed21-4c25-a55d-028633c7804d,5,very nice,2025-07-01,1.3.5,Android
56b005f7-ee68-4e80-b9e0-b34cfde5f2f9,5,superb,2025-06-30,1.3.5,Android
3826a73e-a03f-4e82-8f96-ba0b3b0ad339,1,Stock recommendation kauch be nahi dete hai,2025-06-30,unknown,Android
76a4b766-a25d-4ad3-bd4b-9da985c36220,5,Liked the stock card breakdown- very easy to understand!,2025-06-29,unknown,Android
c4f06828-74b8-4797-91b7-75bebb5fda21,5,Very Good App,2025-06-29,1.3.5,Android
2a21f226-1ef3-45b2-84d7-d27e88761137,5,excellent App. Good information. Little costly.,2025-06-29,1.3.5,Android
e01af5dc-dac2-4510-83d0-343abb15cd3f,5,best service,2025-06-28,1.3.5,Android
c89cf018-2abc-4d24-a929-58741eeadce2,5,good,2025-06-28,1.3.5,Android
dafa6328-d3c5-4715-92a0-d0c6791dcfb9,1,"One of the Worst Investment Apps Out There – Total Waste of Money This app is honestly a disaster for anyone serious about managing their investments. Terrible user experience, half-baked suggestions, and completely inaccurate portfolio guidance. It feels like they just throw random recommendations without understanding your actual goals or risk profile. I expected smart suggestions for the subscription fee, but instead got generic advice that’s no better than free content online.",2025-06-27,1.3.5,Android
34a4ae66-12c4-4f6c-902a-958077ee7d4c,2,"DONT BUY SUBSCRIPTION , EVEN AFTER BUYING SUBSCRIPTION I WILL BE DIRECTED TO BUY AGAIN, EVEN AFTER MULTIPLE COMPLAINTS THEY HAVE NOT RESOLVED THE ISSUE BETTER STAY OUT OF IT...",2025-06-27,1.3.5,Android
59b49339-684e-4c7a-972c-ba5320222535,5,wonderful and in-depth analysis. Helps in decision making very easy.,2025-06-26,1.3.5,Android
56d4de1f-7603-4fcc-8f8b-ce7630701dc2,1,"inko analysis karte aata Hi nahi hai, जितने भी रिकमेंडेशन देते हैं सभी लॉस पर है। ऐप पर जो प्रॉफिट परसेंट दिख रहा है सब गलत है। मैं बहुत डिसएप्वाइंट हूं इस ऐप से। I want my money back.",2025-06-26,1.3.5,Android
9c7610cd-82e1-4c2d-9869-b7945833e70c,5,"interface is good, recommendations of equity are nice but options recommendations are nightmares that they call arjun. so pissed with the subscription taken twice. huge mistake!! severely disappointed with options recommendations by liquid",2025-06-26,unknown,Android
ea166723-c0b7-467f-8309-0e6460a9c248,5,👍,2025-06-25,1.3.5,Android
aa7f742d-f14c-4d6b-8d20-1955a0980d83,5,Overall an excellent App.,2025-06-24,1.3.5,Android
1853e3eb-3793-432f-92d9-012060a352f3,5,good for bignars,2025-06-24,1.3.5,Android
1b5cdc9d-8816-42a8-a2ba-51e2ae94010a,3,nice,2025-06-24,1.3.5,Android
041ea5be-cb38-4092-91c9-cfdcb9b6a4c5,5,good app,2025-06-24,unknown,Android
ab614fff-6cad-41ff-be04-b9671afdbcd3,5,good one,2025-06-24,1.3.5,Android
3aac2297-ebf8-4592-960d-b01eb51da615,5,ok,2025-06-23,1.3.5,Android
ca57238b-4ca0-467c-82a7-c27806780bdf,5,this is good for new investors,2025-06-22,1.3.5,Android
da43c905-755c-463a-833c-ec5ba41135c9,4,awesome,2025-06-22,1.3.5,Android
0b9c3f1c-ff70-40d6-b7b5-1367ca1b86cf,5,nice,2025-06-22,1.3.5,Android
b812a4cd-2a3a-4f3f-9244-0e138db0b0c0,5,great 👍,2025-06-22,1.3.5,Android
cba7652b-338d-4fc8-9d3d-ca04a663b8a1,1,Nice,2025-06-20,1.3.5,Android
c2a076f4-9caa-438a-89ac-37eb6e4ca1fd,3,app seems very slow,2025-06-20,1.3.5,Android
9cfc1e03-25cc-4cf3-a23d-abda07711559,5,good 👍,2025-06-20,1.3.5,Android
e2cb5ecc-1e2c-4efb-b428-dbc3e6fb06a9,5,Best,2025-06-20,1.3.5,Android
eb8e600a-020a-481b-b881-d1c4fd3b7ecf,5,good,2025-06-20,1.3.5,Android
2675735c-7189-4650-837c-d784d56dfda2,1,fraud app don't trust,2025-06-20,1.3.5,Android
83d96897-b19f-4528-ad99-17824b80e435,1,this app is not good. trade recommendation are not good. you will loose money. don't buy it. I lost more money than I made with limo,2025-06-20,unknown,Android
8c8b3e51-28d1-4c93-955a-c4ff73e02ffe,5,Easy-to-use,2025-06-20,1.3.5,Android
c64497a0-f859-4168-a602-cca6ad1320a0,5,Good,2025-06-20,1.3.5,Android
e3013b84-c6cb-4d31-b096-6e80fdb505c8,5,great 👍,2025-06-20,1.3.5,Android
bc495ce5-c2d2-46d9-8876-69671f706dc1,5,good,2025-06-19,1.3.5,Android
d3eda15c-afcf-4a60-be8a-da88808a13d0,5,good good,2025-06-19,1.3.5,Android
1759f8d1-cdb4-4c0a-848d-876f9c200091,1,I had given a 5 star now I m changing it to 1. because of bad customer support. my money went down the drain. After placing an order due to app issues now its not coming to my portfolio. customer support keeps saying escalating the issue. so many times that it has reached ceo and still not fixed in 3 months. too sad. now I regret getting premium account.,2025-06-19,1.3.5,Android
4359cb48-20f3-4152-9488-72e59444b826,1,worst app,2025-06-19,unknown,Android
519be2b3-c559-4762-b8e0-4bde0ebfdc88,5,very nice 👍,2025-06-19,1.3.5,Android
9dce9b39-46d1-4baa-9f1a-3795a2cf3eb8,5,good,2025-06-19,1.3.5,Android
1b714e8f-c292-40b9-ac26-43d561fe7b06,1,Maine one year ka membership purchase Kiya lekin jab bhi koi problem face Karo uska solution inke pass nahi rehta aur na hi koi response milta h team se. Ek group me jab Maine problem share ki to muze group se hi ban kar diya. Portfolio red h inke wajahse bekar h liquid inka arjun to Stop loss ke liye hi bana h,2025-06-19,1.3.5,Android
f3139df8-e8aa-44b5-8cd9-6d450948434e,1,just messing with customer to buy these or that.,2025-06-19,unknown,Android
3fec4d78-6847-4f98-9fb3-7582935f6fae,1,i am a premium member but they spam a lot to further extend the membership leaving even bajaj finance behind in spamming. avoid the app,2025-06-18,1.3.5,Android
67cbc693-888d-4995-a7c7-be03e1348fa7,5,Very Useful App for Stock Market,2025-06-18,1.3.5,Android
92117d25-1765-4849-b7dc-6d6206a68e51,1,very bad survec and wrong information,2025-06-18,1.3.5,Android
12634327-6d41-41f1-819f-321791c6a908,2,Not very useful. They just create F&O fomo via most of their updates as that is a different subscription. And now transitioning away from Whatsapp to Telegram.,2025-06-18,1.3.5,Android
40b8c8cb-77c9-4502-a7a3-7e759e286dbb,1,bad experience,2025-06-17,1.3.5,Android
9e3d0797-7017-472a-933e-5c1b587efad6,1,It has been almost a year since I have taken the subscription and my experience has been quite poor. They want us to take a subscription but don't provide a good user experience. Most of the recommendations are received over WhatsApp which is good in terms of tracking but those recommendations in itself are less or not profitable. One will not have a dedicated relationship manager also. My final verdict is; it's not worth it.,2025-06-17,1.3.5,Android
f0133af7-8e0c-4115-a743-f9d317c1b187,1,worst support service,2025-06-17,1.3.5,Android
b2bb91e7-35ee-43cd-9ce9-0c1b8fdba9df,5,wonderful application,2025-06-17,unknown,Android
b5a8bfc9-1bf0-41ef-a0f3-66e66e55ea81,5,சூப்பர்,2025-06-16,1.3.5,Android
531f4b18-389e-4a6d-986d-0c00d36defa5,1,bakwas app hain ye,2025-06-16,1.3.5,Android
eef186d9-2215-4e66-b976-9c5eba48106b,1,Advertise as free tips and post install ask for fees for everything,2025-06-16,1.3.5,Android
03496efe-d4cd-4997-b5bc-b7281944e2cb,5,great,2025-06-16,1.3.5,Android
0a1b6e9b-b1f3-40ad-ab0e-988e9598e4e9,5,good,2025-06-16,1.3.5,Android
dca57728-61d4-4833-b8e3-89da02a4718d,5,good,2025-06-15,1.3.5,Android
16e7f499-ea6a-4ac0-bbae-764172bbb077,5,good 👍,2025-06-15,1.3.5,Android
82cb77f3-2c1a-4132-a03f-62f3fb461cc0,5,great app for stock market,2025-06-15,1.3.5,Android
9e0ed99c-1462-49d8-9e04-f23700117a15,4,good,2025-06-15,1.3.5,Android
0af55947-3fde-45fa-9794-292fc93eed7f,1,baht hi ghatiya hai,2025-06-14,1.3.5,Android
8369be30-865c-4c93-bc3f-e542747ee5c1,5,very good app,2025-06-14,1.3.5,Android
4870d754-45aa-4f21-b63a-c714c2e3ee5c,5,Useful app,2025-06-14,1.3.5,Android
d4f36391-959e-4d0a-af3d-c50d5229b9f0,5,nice,2025-06-13,1.3.5,Android
e0feffc7-8d9e-4bbd-a53a-83122e5b155c,1,just wait I will try,2025-06-13,1.3.5,Android
309e0faf-9930-45d3-808c-982524f70e7d,4,good,2025-06-13,1.3.5,Android
f373d689-d0b7-4859-a41a-11d2d735b7ef,1,only paid do not work 😭,2025-06-13,unknown,Android
868b9934-3acd-470c-a5ac-aea812303ff0,1,Atleast give trial test to new user to have trust on the trades . make it free for 1 year,2025-06-13,1.3.5,Android
3e1b4859-5b88-471f-ab12-cbed4a8fe3f3,1,Waste of time,2025-06-13,unknown,Android
c9d79527-8f25-4847-bb13-c6d3e29ec669,1,bekar aap hai bilkul chalti he nahi total time kharab karna hai,2025-06-13,1.3.5,Android
079ffbf0-2e72-424c-9b0e-98e7bacfe4fe,2,paid app,2025-06-12,1.3.5,Android
ed71f120-46aa-4a89-8dbc-4831ff13b39b,5,Nice work thes app,2025-06-12,1.3.5,Android
bca04971-d8c0-4aba-a238-bd860131b0c1,5,very helpful,2025-06-12,1.3.5,Android
b3f78de1-3d38-4db4-a5fa-495c91db8298,5,good,2025-06-12,1.3.5,Android
26a0dd7a-aab3-497b-a4c7-59a8157ba611,5,very good,2025-06-12,1.3.5,Android
c6da73f5-ccc5-4c6b-b511-4cef8d9d26d6,5,good,2025-06-12,1.3.5,Android
160bbd76-ecbd-428c-9daf-3fe3c15357ca,3,good,2025-06-11,1.3.5,Android
df996502-1541-4c65-90df-95af6ea6e61d,5,good,2025-06-10,1.3.5,Android
04dca83f-ddf1-42d8-9b59-32d7acdacebc,5,very useful. Annalises,2025-06-10,1.3.5,Android
effeafe0-bf9f-494e-b71e-65a09eb8d5f1,1,useless,2025-06-10,1.3.5,Android
63f719d5-9323-4831-98ca-9145d026a5c8,5,Good app,2025-06-10,1.3.5,Android
40bcf2a3-03a2-4e73-999b-e30d27823a36,1,useless,2025-06-09,unknown,Android
934dc5b4-5958-4179-9226-3670d8518f8c,5,this app is very good,2025-06-09,1.3.5,Android
1249c129-aec4-4297-bafc-a93b72caaa33,5,Good,2025-06-09,1.3.5,Android
78ff4428-a1f5-431a-9f11-7a4bdfea5bfb,5,good 👍,2025-06-08,1.3.5,Android
ee2c514e-d9b2-482b-bfa5-31fff4981036,5,Good App for stock buy or sell/hold,2025-06-08,1.3.5,Android
4fd4b540-9c14-4b5b-ae06-dbec79197f7b,5,"very useful to give correct feedback to all the stocks,",2025-06-08,1.3.5,Android
6815f48e-4fd6-4554-95f5-c06d8779ed5e,5,👍,2025-06-07,1.3.5,Android
29977a37-8394-489f-b212-b45fd8198a0c,1,only paid content....u can't view anything everything falls under the category of purchased plan,2025-06-07,unknown,Android
fbba736f-3837-45d2-ba10-7f8b92bc3f18,1,Worst app experience!!! couldnt proceed ahead of OTP step that too after lot of struggles as Keyboard used to overlay on Number field. Couldnt enter name as keyboard was not activated..,2025-06-06,1.3.5,Android
960f1805-1b98-43e8-98b9-97490cc212c6,5,good,2025-06-06,1.3.5,Android
1ba67d1e-6d6f-466e-842f-bb004df9364b,4,good,2025-06-06,1.3.5,Android
90842079-3c4d-4245-8c5e-5aa80c4d14b8,5,best to trade,2025-06-06,1.3.5,Android
786ac5de-7684-425b-8e0a-987de80c908f,5,good 👍,2025-06-06,1.3.5,Android
9c907dfd-f7d8-46f4-a1b2-17ea7e147a42,2,very bad experience you can't see entry or exit and also sl in any stock which is recommended. Providing price like buy at 120-129 and sometimes they close at 126and telling 6% profit,2025-06-06,1.3.5,Android
89f0e9b5-ee45-485c-96db-3966361eb7d5,5,okay,2025-06-05,1.3.5,Android
fb5cbf84-bb26-4553-8d96-e7f02964cb4e,5,nice,2025-06-05,unknown,Android
008c68d6-b1b8-4534-b607-684d4d5ed693,1,"the always tell you that your portfolio or your stock is under performing. fun fact mine portfolio was at 30% up in 3 months, they were comparing with irrelevant things to show me that I am under performing. but if someone actually gets lower return for that time they showing that is too much under performing. please 🙏 ignore this app, dont believe because of it rating. learn the market by urself. this ppl wont help to get rich 🤑 , and why could they do so.",2025-06-05,unknown,Android
d4475f73-0c65-43f6-bf64-550a7dda670e,5,good app,2025-06-05,unknown,Android
dae8bc80-9e2f-4f90-ac71-7b817dc2138a,5,nice app,2025-06-05,1.3.5,Android
8e683fc6-172b-4133-9cb9-9478a1ef6b2f,5,very nice,2025-06-05,1.3.5,Android
9512cac5-6a8d-4899-88e3-a1d67d207090,1,"All are fake reviews, Even chat GPT suggestions are giving better return. every time making loss because of their prediction very poor app. don't subscribe and waste money for chat GPT plus. The whole team writing fake reviews on the Playstore instead of stock predictions.",2025-06-05,1.3.5,Android
c8597da6-a9c9-4b9b-a52a-1ab5eb0c05b4,5,good,2025-06-04,1.3.5,Android
7261cb4f-11e0-46cb-90f7-2593ec5a7c41,5,good experience with you,2025-06-04,1.2.2,Android
bbc65439-4d47-46b0-ae4f-1cbf91ccd209,5,it's good for traid,2025-06-04,1.3.5,Android
dc7824ad-c0f3-429f-b0e5-178ff0183683,1,such a waste service... be aware of this fraudsters... no proper research.... same view for almost all stocks.... all good reviews here seems to be from their team... just don't opt their service!!,2025-06-04,1.3.5,Android
a42ccb4b-9667-44aa-926f-b04b2e193763,5,great app,2025-06-04,1.3.5,Android
7416a8ef-dc21-47c8-982e-bf595c26f3ab,1,"I was not going to review, but the way the lady called me and without properly listening to problems she disconnected the call made me write. Maybe your idea is amazing, reel and ad attracting users...but trial coin basis is useless, you can provide 1 or 2 days trial else you are just a scammer like many apps... hindi me farjiwada he apka app....",2025-06-03,1.3.5,Android
9f9473cd-1c0a-4b77-8001-04c3c43240c4,5,good 😊,2025-06-03,1.3.5,Android
7085efb3-d52b-4552-a117-96936b26e42b,1,no help any problem.many time portfolio problem but no help,2025-06-03,1.3.3,Android
a8722870-0628-404b-887a-55d179aeb70a,5,nice app,2025-06-03,1.3.5,Android
a65322c5-ac11-471c-97b0-9dd96ba595ae,5,best 👌,2025-06-02,1.3.5,Android
aed1bf10-f3c3-48f3-8e43-f9261a76f751,5,very nice 👍,2025-06-02,1.3.5,Android
7cc6b989-0497-437f-a60a-7ef3154e0ce7,5,wery good app,2025-06-02,1.3.5,Android
d9d904b1-6519-4814-8ddd-dd2ad98fa43b,5,good,2025-06-02,1.3.5,Android
591cde5b-9062-4567-9429-b366a1e6962e,1,please don't download sirf pesa mangta hai ye app to apna time kharab na kare download karke,2025-06-01,1.3.5,Android
901ca7cf-f9f2-45ee-bec0-3408c17ad8e4,5,better Experience,2025-06-01,1.3.5,Android
1266ac48-6704-4612-bac1-213e4a51d8a2,5,good,2025-05-31,1.3.5,Android
e44e964c-4153-4741-adf0-61596a091948,5,ok,2025-05-31,1.3.5,Android
70c567c7-6f58-496f-b82d-06648ec08089,5,very good app,2025-05-31,1.3.5,Android
8bfe1693-576c-4074-b878-d7451df8b12e,1,just login and you will be bombarded with WhatsApp messages every hour,2025-05-30,1.3.5,Android
61d09d2e-1f57-493c-88db-33b49ba7a82c,5,good,2025-05-30,1.3.5,Android
28842da1-35fd-45af-b777-f96a6c746ac5,1,It's been 25minutes I connected my kite account and the app is still fetching the details......cannot navigate anywhere else as well in the app unless the data fetching process is completed!,2025-05-30,1.3.5,Android
f6f5137e-126d-4005-95e5-e2b93b3ca2f8,5,very good,2025-05-30,1.3.5,Android
b1c43cfe-e4e5-4569-b9fe-dae16a873088,5,great,2025-05-30,1.3.5,Android
f6b6a079-d46e-493d-ab2a-bcd70e63cb6a,5,fine,2025-05-29,1.3.5,Android
516d4959-f4da-4acb-8f98-9a12063baca0,5,good,2025-05-29,1.3.5,Android
37e23d7e-1d30-41c6-bcc9-a91474b9b46e,5,very good app,2025-05-29,unknown,Android
da9ae721-d793-429b-878b-2978719bf1f3,5,good,2025-05-28,1.3.5,Android
8ed0a671-b883-42a2-9b64-4824763cc3c3,2,after spending 200 rs I found two shares nestle india and india mart ... I spent there my valuable savings now I am stuck there from last 8 months still I am at 25% loss holding my savings... please before taking someone money give them valuable share not play with innocent people money,2025-05-28,1.3.5,Android
1986ffc0-3bc2-4f6e-b433-5e0e9d7ad15e,5,great aap,2025-05-28,1.3.5,Android
cd157bbe-40ef-4ac8-acff-0aa0cd2fc8da,5,👍💯,2025-05-27,1.3.5,Android
5f3d3bda-33fb-4c0e-872b-bea81ad801f1,1,this app sell clients personal data. like phone no. etc. u will receive daily 10..12 call. from trading Consultant. it's really worst app.,2025-05-27,unknown,Android
bdd1e294-cf26-47b5-a563-731a5ed1012f,5,very good,2025-05-27,1.3.5,Android
7e368b64-fd25-4178-859b-dfb92638e03b,5,best app for trading,2025-05-27,1.3.5,Android
66164ba1-7b13-40c0-817b-211053bb1d51,1,i would give 0 star because non gms devices are not supported while competitors provide support for them,2025-05-27,1.3.5,Android
3185d55d-159c-40cd-91c7-70a447d3f97a,1,greedy app,2025-05-26,1.3.5,Android
143978b5-fe30-44a0-9a05-ccd065dcab19,1,worst experience the advice given through WhatsApp and app is false,2025-05-26,1.3.5,Android
53259064-b20c-4778-89fb-8ea5103560cf,5,good,2025-05-26,1.3.5,Android
5d6a34be-58ac-4687-8f69-27336c34d809,1,Everything's hugely paid.,2025-05-26,1.3.5,Android
762226f4-fea6-43aa-a1a1-31d9595219a9,5,Good,2025-05-25,1.3.5,Android
5a893262-d835-482f-9226-fa8029bc7265,5,Convenient app for casual investors looking to grow slowly,2025-05-25,1.3.5,Android
8fff0474-660f-4434-9b59-29e7b5a2c0ec,5,good,2025-05-25,1.3.5,Android
8aca1ce3-797c-4d60-bccb-4122a988a020,5,nice app,2025-05-25,1.3.5,Android
0a6087dc-13f2-465e-84e9-af1290284b6b,5,pata nhi ma to ajj hi download Keya hu,2025-05-25,1.3.5,Android
7a6d3279-fa02-4b80-ac51-4e5b3f910b5f,4,Really enjoying the flow of information especially the trade research feature.,2025-05-25,unknown,Android
b4d85cf2-a0ef-4d56-b96b-66c57e102332,1,"your app notifications dont go away as other app notifications go on clear notification. for that reason i uninstalled your app. developers learning: howsoever good things you develop, only one such forcing advertisement cum notification can make ur users irritated.",2025-05-25,1.3.5,Android
372915c8-c192-46d6-9a4f-5d952f8e32b1,5,good,2025-05-25,1.3.5,Android
42488ea7-b493-4002-a38c-8c9f87bb750a,5,good,2025-05-24,1.3.5,Android
a0cb4a18-1ec6-40cc-95a4-a3bbe93f8b4c,5,👍,2025-05-24,1.3.5,Android
86eb892d-a6de-4e92-b754-6557a16160a0,5,👍🏻,2025-05-24,1.3.5,Android
5d3230e5-862a-42da-a8fb-ae8dbbd740a9,5,super,2025-05-23,1.3.5,Android
eece5539-3775-4250-8e77-a0c0c81ffef4,4,Average Right advice,2025-05-23,1.3.5,Android
69be3e19-f219-47cd-b460-90e041df7bd3,1,"one of the worst apps I don't know but it is meant for only beginners as it gives trade for 1-2% that also after they gave a trade they exit it with a notification that ""the trade has reached an early Target"" even the target has not been reached till yet . it is only for beginners who don't have any knowledge about markets and are happy with 1-1.5% returns and their long term trades are very unfrequent and rare . only the limo AI is good in the whole app. none of the trade targets met till now.",2025-05-23,1.3.5,Android
64a132ad-c844-423a-8484-83813ed7a7f3,5,best app,2025-05-22,1.3.5,Android
32609519-4c83-4cb7-83fe-4abf52405fc5,1,scam,2025-05-22,unknown,Android
5262cf52-4497-4588-8259-ebbaee9ff2f6,5,good service & management,2025-05-22,1.3.5,Android
9e4f2bc9-523b-40d3-b8a8-71247a633b76,1,"Don't know how it got 4.8 rating on the Play Store. Since I started following them for the last one year I am at a loss. Usually, I used to do analysis and purchase stocks and was on profit but I thought they were recommending rated 8 to 10 scoreso they would be good. Now at a loss.",2025-05-22,unknown,Android
e76b69f9-13fa-4d25-a8bf-4b2fd1f2526b,1,With out subscription purchase not working,2025-05-22,unknown,Android
814007f6-d866-49a9-a161-4493b8c4fcd9,1,"Totally irritating app with too much of notification, there is no way to control them (whatsapp). Because of which I had to delete my account, but still I am receiving the notification.",2025-05-21,unknown,Android
2e753f29-730e-4110-b266-07b418d9b33b,1,"All their BTST trades are a scam. Nothing works, and they just send a sorry toned message.",2025-05-21,1.3.5,Android
ce354858-8710-45b5-9bd8-59259463cb28,1,"good for nothing. they themselves don't have any conviction on their own recommendation. i repent i took their membership. wish they could return my money that I wasted on them. Reply after receiving THE LIQUID REPLY, I joined with an intent to learn on my own , so one hand there was no learning, on the other hand every recommendation was, initially when I was following, was each asked to exit for NEXT WINNING TRADE which by the way never came. MRPL, GSFC still lingering on.. space finished",2025-05-21,1.3.5,Android
fd0eb5d7-1c68-486f-aa55-94aeccb65dc8,1,Totally waste your money I used this app more than 8 month when I buy the recommended stock the stock price drop and the app recommendations for sell this problem not at a first time almost time I loss my money don't subscribe this app totally 3rd class app.,2025-05-21,1.3.5,Android
27eebda4-8c9c-4d0f-bbf8-9581c7e5b311,5,okay,2025-05-21,unknown,Android
7fb0e885-a754-4de7-885b-b6ee02937930,1,Worst app. please don't waste your money buy subscription.,2025-05-20,unknown,Android
0bd613b4-4dd3-43d4-bbb1-d67b0bff61f8,4,good liquid fund,2025-05-20,1.3.5,Android
005e7e25-23ef-4dbb-b27d-7767480a564c,5,accurate and perfect result,2025-05-19,1.3.5,Android
e24f2465-1f48-4544-8f61-5e087d6e493b,1,beekar hai subscribe mat karna,2025-05-19,1.3.5,Android
2c801872-bc39-417d-9737-de058897afec,5,good,2025-05-19,1.3.5,Android
904a50ef-19dd-4a6c-80f6-5e966d8e9243,5,detailed report n covered all fundamental parameters.great.,2025-05-19,1.3.5,Android
20868ba6-e737-4c1e-a76c-e24f2834ce32,5,outstanding learning and smart Analysis in the Stock market,2025-05-19,1.3.5,Android
eefb3fe2-9e33-4862-bbd8-e31d85adb53e,5,good,2025-05-19,1.3.5,Android
e59180dd-c93f-4135-8963-dcd30c7a6b42,1,"Disappointed with the teaser and fake subscription offer. 3 months Ago, they launched one offer which said that taking the 3 months subscription worth 1999 with a coupon would let me buy the next 3 subscriptions of 3 months for 300 rupees only. But today when my subscription ended it is asking me the whole price. It also promised me that it would intimate me with a mail about the subscription ending, but I checked my mail, there is no intimation. Worst experience. Feeling scammed.",2025-05-18,1.3.5,Android
e6cfc10f-8410-48d4-bf02-fd06d63a0293,1,always subscription charges,2025-05-18,unknown,Android
ea57eb10-4184-4a2f-a9d9-1a8b11ac8ebe,5,good work,2025-05-18,1.3.5,Android
eec6622d-7c66-4fab-b09c-498d320fe4e5,5,Excellent,2025-05-17,1.3.5,Android
07c0ce59-21fe-478e-a9f8-13367805bbf8,5,easy to operate.,2025-05-17,1.3.5,Android
5bda4329-5d0e-4af2-8b66-2bd787554fe0,2,Most options are paid which are available free in other stock market related apps.,2025-05-17,unknown,Android
de76218a-e697-47e4-b89a-98dfd76854a4,5,I am a beginner in investment. the suggested trades are doing well. after using the app sometime. Now I can take 80% of their suggestions. result was very good.. I am very happy.,2025-05-17,1.3.5,Android
7640dfa9-94c5-45ac-88c6-02ba850f392c,5,good application,2025-05-17,1.3.5,Android
e652829e-2e45-4662-a862-8500777eb56b,5,excellent.,2025-05-16,1.3.5,Android
